date,rate,rate_interpolated,log_rate,diff,Wt
2015-01-06,0.3352329869259135,0.3352329869259135,-1.0929295055326114,0.003012554579619353,0.00313128761710657
2015-01-07,0.33478406427854035,0.33478406427854035,-1.0942695392339727,-0.0013400337013613761,-0.0012213006638741592
2015-01-08,0.3345600535296086,0.3345600535296086,-1.0949388833018008,-0.0006693440678280371,-0.0005506110303408204
2015-01-09,0.3348961821835231,0.3348961821835231,-1.0939346991169987,0.0010041841848020816,0.0011229172222892985
2015-01-12,0.3345600535296086,0.3345600535296086,-1.0949388833018008,-0.0010041841848020816,-0.0008854511473148648
2015-01-13,0.33500837520938026,0.33500837520938026,-1.0935997468445653,0.0013391364572354902,0.0014578694947227071
2015-01-14,0.334001336005344,0.334001336005344,-1.0966102859974367,-0.0030105391528714165,-0.0028918061153842
2015-01-15,0.33366700033366703,0.33366700033366703,-1.097611788334526,-0.0010015023370892884,-0.0008827692996020716
2015-01-16,0.3318951211417192,0.3318951211417192,-1.1029362601481643,-0.005324471813638265,-0.0052057387761510485
2015-01-19,0.33200531208499334,0.33200531208499334,-1.1026043099376472,0.000331950210517018,0.0004506832480042348
2015-01-20,0.33233632436025257,0.33233632436025257,-1.1016077976479082,0.000996512289739071,0.001115245327226288
2015-01-21,0.33211557622052473,0.33211557622052473,-1.102272249499597,-0.0006644518516887299,-0.0005457188142015131
2015-01-22,0.33288948069241014,0.33288948069241014,-1.0999447339018882,0.002327515597708718,0.0024462486351959347
2015-01-23,0.33200531208499334,0.33200531208499334,-1.1026043099376472,-0.002659576035759059,-0.0025408429982718425
2015-01-26,0.33112582781456956,0.33112582781456956,-1.105256831386778,-0.0026525214491308624,-0.0025337884116436457
2015-01-27,0.3306878306878307,0.3306878306878307,-1.1065804583172865,-0.0013236269305083592,-0.0012048938930211423
2015-01-28,0.3301419610432486,0.3301419610432486,-1.1082325320451003,-0.0016520737278138409,-0.001533340690326624
2015-01-29,0.3284072249589491,0.3284072249589491,-1.1135009011618604,-0.0052683691167600966,-0.00514963607927288
2015-01-30,0.3270111183780249,0.3270111183780249,-1.1177611075068705,-0.00426020634501012,-0.0041414733075229035
2015-02-02,0.32679738562091504,0.32679738562091504,-1.1184149159642893,-0.000653808457418803,-0.0005350754199315862
2015-02-03,0.3269042170644001,0.3269042170644001,-1.1180880651687666,0.00032685079552274843,0.0004455838330099652
2015-02-04,0.32658393207054215,0.32658393207054215,-1.119068297235492,-0.0009802320667253728,-0.000861499029238156
2015-02-05,0.326477309826967,0.326477309826967,-1.1193948278506383,-0.0003265306151463143,-0.00020779757765909755
2015-02-06,0.3259452411994785,0.3259452411994785,-1.1210258835050098,-0.0016310556543714938,-0.001512322616884277
2015-02-09,0.3262642740619902,0.3262642740619902,-1.1200475693881746,0.0009783141168351328,0.0010970471543223497
2015-02-10,0.3250975292587776,0.3250975292587776,-1.1236300516433977,-0.003582482255223063,-0.003463749217735846
2015-02-11,0.32320620555914675,0.32320620555914675,-1.1294647521508743,-0.005834700507476587,-0.00571596746998937
2015-02-12,0.32446463335496434,0.32446463335496434,-1.125578736897924,0.0038860152529502923,0.004004748290437509
2015-02-13,0.3252032520325203,0.3252032520325203,-1.1233049012584813,0.002273835639442723,0.0023925686769299395
2015-02-16,0.3241491085899514,0.3241491085899514,-1.126551657357351,-0.0032467560988698185,-0.003128023061382602
2015-02-17,0.3243593902043464,0.3243593902043464,-1.1259031489040134,0.0006485084533376373,0.0007672414908248541
2015-02-18,0.32404406999351915,0.32404406999351915,-1.126875753940969,-0.0009726050369556205,-0.0008538719994684037
2015-02-19,0.3239390994493035,0.3239390994493035,-1.1271997455200224,-0.00032399157905338427,-0.0002052585415661675
2015-02-20,0.32372936225315635,0.32372936225315635,-1.1278474139364447,-0.0006476684164222757,-0.0005289353789350589
2015-02-23,0.3236245954692557,0.3236245954692557,-1.128171090909654,-0.0003236769732093414,-0.00020494393572212464
2015-02-24,0.32310177705977383,0.32310177705977383,-1.1297879061365594,-0.001616815226905377,-0.0014980821894181602
2015-02-25,0.32310177705977383,0.32310177705977383,-1.1297879061365594,0.0,0.00011873303748721678
2015-02-26,0.32320620555914675,0.32320620555914675,-1.1294647521508743,0.00032315398568516507,0.00044188702317238184
2015-02-27,0.32310177705977383,0.32310177705977383,-1.1297879061365594,-0.00032315398568516507,-0.0002044209481979483
2015-03-02,0.32289312237649337,0.32289312237649337,-1.1304339009910658,-0.0006459948545063376,-0.0005272618170191209
2015-03-03,0.3233107015842224,0.3233107015842224,-1.1291414937029327,0.0012924072881330684,0.0014111403256202853
2015-03-04,0.32320620555914675,0.32320620555914675,-1.1294647521508743,-0.00032325844794156566,-0.0002045254104543489
2015-03-05,0.32278889606197547,0.32278889606197547,-1.130756741994677,-0.0012919898438026323,-0.0011732568063154154
2015-03-06,0.32247662044501774,0.32247662044501774,-1.1317246401183119,-0.0009678981236349582,-0.0008491650861477414
2015-03-09,0.3225806451612903,0.3225806451612903,-1.1314021114911006,0.0003225286272112715,0.0004412616646984883
2015-03-10,0.3225806451612903,0.3225806451612903,-1.1314021114911006,0.0,0.00011873303748721678
2015-03-11,0.32247662044501774,0.32247662044501774,-1.1317246401183119,-0.0003225286272112715,-0.00020379558972405474
2015-03-12,0.32268473701193934,0.32268473701193934,-1.131079478805611,0.0006451613127007594,0.0007638943501879762
2015-03-13,0.32268473701193934,0.32268473701193934,-1.131079478805611,0.0,0.00011873303748721678
2015-03-16,0.32268473701193934,0.32268473701193934,-1.131079478805611,0.0,0.00011873303748721678
2015-03-17,0.32278889606197547,0.32278889606197547,-1.130756741994677,0.0003227368109341988,0.0004414698484214156
2015-03-18,0.3225806451612903,0.3225806451612903,-1.1314021114911006,-0.0006453694964236867,-0.0005266364589364699
2015-03-19,0.32299741602067183,0.32299741602067183,-1.1301109557274807,0.0012911557636199333,0.0014098888011071502
2015-03-20,0.3235198964736331,0.3235198964736331,-1.1284946631499793,0.0016162925775013992,0.001735025614988616
